,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12
0,65.51999853551388,133.85999700799584,25.029999440535903,1.169999973848462,4.769999893382192,6.009999865666032,194.2899956572801,3.5299999210983515,47.73999893292785,1.2399999722838402,13.759999692440031,11.709999738261104
1,65.43999853730202,131.49999706074595,26.119999416172504,1.2299999725073576,3.439999923110008,5.6099998746067286,193.2599956803024,3.709999917075038,48.18999892286956,1.0399999767541883,10.969999754801393,11.329999746754766
2,66.20999852009118,129.25999711081386,25.729999424889684,2.029999954625964,3.899999912828207,5.479999877512455,188.1999957934022,5.6599998734891415,42.31999905407429,2.679999940097332,10.939999755471945,10.079999774694445
3,67.83999848365784,127.41999715194106,24.50999945215881,3.4799999222159386,9.649999784305692,5.629999874159694,182.5199959203601,4.83999989181757,38.98999912850559,3.469999922439456,12.579999718815088,9.429999789223077
4,67.90999848209321,124.869997208938,22.96999948658049,2.70999993942678,5.799999870359898,5.569999875500798,173.96999611146748,6.579999852925539,49.01999890431762,8.499999810010195,13.139999706298113,10.439999766647816
5,63.14999858848751,122.69999725744128,21.389999521896243,5.789999870583415,8.929999800398946,6.299999859184027,166.34999628178775,8.299999814480543,47.69999893382192,21.88999951072037,12.089999729767442,11.26999974809587
6,59.309998674318194,120.48999730683865,19.889999555423856,5.519999876618385,19.00999957509339,9.559999786317348,159.24999644048512,10.239999771118164,48.27999892085791,16.629999628290534,14.4099996779114,11.369999745860696
7,56.64999873377383,118.59999734908342,18.529999585822225,5.479999877512455,11.979999732226132,8.689999805763364,157.22999648563564,8.099999818950891,62.8099985960871,11.03999975323677,15.499999653548002,14.899999666959047
8,55.29999876394868,117.48999737389386,17.30999961309135,5.389999879524112,11.409999744966626,8.039999820291996,158.3399964608252,7.909999823197722,73.8899983484298,8.24999981559813,14.32999967969954,17.15999961644411
9,55.67999875545502,118.4399973526597,16.22999963723123,4.769999893382192,10.579999763518572,8.879999801516533,160.07999642193317,7.079999841749668,58.919998683035374,6.289999859407544,13.429999699816108,15.429999655112624
10,55.479998759925365,117.03999738395214,15.269999658688905,3.939999911934137,10.87999975681305,9.279999792575836,156.3899965044111,6.0899998638778925,50.72999886609614,5.45999987795949,12.359999723732471,13.189999705180526
11,54.24999878741801,116.52999739535151,14.4099996779114,3.159999929368496,9.669999783858657,9.13999979570508,150.74999663047493,5.039999887347221,47.97999892756343,4.379999902099371,11.57999974116683,12.27999972552061
12,52.919998817145824,116.68999739177524,13.639999695122242,2.389999946579337,7.919999822974205,8.659999806433916,149.4499966595322,4.179999906569719,45.55999898165464,3.499999921768904,10.41999976709485,11.709999738261104
13,51.34999885223806,116.04999740608037,12.92999971099198,2.029999954625964,6.909999845549464,8.109999818727374,149.06999666802585,3.3799999244511127,40.55999909341335,3.94999991171062,8.989999799057841,10.639999762177467
14,50.79999886453152,114.80999743379653,12.27999972552061,1.5599999651312828,6.3299998585134745,7.579999830573797,146.95999671518803,2.39999994635582,35.219999212771654,2.8099999371916056,7.489999832585454,9.549999786540866
15,52.04999883659184,113.37999746575952,11.689999738708138,1.1399999745190144,5.289999881759286,7.019999843090773,145.37999675050378,1.839999958872795,30.699999313801527,2.149999951943755,6.139999862760305,8.689999805763364
16,51.529998848214746,112.0099974963814,11.14999975077808,0.909999979659915,4.649999896064401,6.519999854266644,144.52999676950276,2.269999949261546,26.359999410808086,2.08999995328486,5.359999880194664,7.959999822080135
17,49.83999888598919,110.29999753460288,10.64999976195395,1.1099999751895666,6.479999855160713,6.07999986410141,142.30999681912365,5.019999887794256,32.80999926663935,10.489999765530229,5.429999878630042,7.569999830797315
